,0,1
0,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]A car is being driven , in a straight line and at a uniform speed , towards the base of a vertical tower . The top of the tower is observed from the car and , in the process , it takes 10 minutes for the angle of elevation to change from 45 ° to 60 ° . After how much more time will this car reach the base of the tower ?
Answer Choices:
A) 5 ( √ 3 + 1)
B) 6 ( √ 3 + √ 2)
C) 7 ( √ 3 – 1)
D) 8 ( √ 3 – 2)
E) None of these[/INST]A: The answer is B.</s><s>[INST]Q: A rectangular swimming pool is 10 meters long and 5 meters wide. If the water is 2 meters deep, how many cubic meters of water are in the pool?
Answer Choices:
A) 100 cubic meters
B) 50 cubic meters
C) 25 cubic meters
D) 125 cubic meters
E) None of these[/A: The answer is C.</s><s>[INST]Q: A bicycle wheel has 36 spokes. If each spoke is 20 cm long, how many meters of wire are used to make the wheel?
Answer Choices:
A) 720 meters
B) 1440 meters
C) 2160 meters
D) 3600 meters
E) None of these[/A: The answer is B.</s><s>[INST]Q: A rectangular garden measures 10 meters by 5 meters. If a path that is 2 meters wide is built around the garden, what is the area of the path?
Answer Choices:
A) 20 square meters
B) 40 square meters
C) 50 square meters
D) 100 square meters
E) None of these[/A: The answer is C.</s><s>[INST:Q: A bookshelf has 5 shelves, and each shelf can hold 8 books. If there are currently 24 books on the shelves, how many shelves are left empty?
Answer Choices:
A) 1 shelf
B) 2 shelves
C) 3 shelves
D) 4 shelves
E) 5 shelves[/A: The answer is B.</s><s>[INST:Q: A water tank can hold 1000 gallons of water. If 300 gallons of water are added to the tank, what is the new volume of the tank?
Answer Choices:
A) 1300 gallons
B) 1000 gallons
C) 700 gallons
D) 500 gallons
E) None of these[/A:",A
1,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]The original price of an item is discounted 22 % . A customer buys the item at this discounted price using a $ 20 - off coupon . There is no tax on the item , and this was the only item the customer bought . If the customer paid $ 1.90 more than half the original price of the item , what was the original price of the item ?
Answer Choices:
A) $ 61
B) $ 65
C) $ 67.40
D) $ 70
E) $ 78.20[/INST]A: The answer is C.</s><s>[INST]Q: A bakery sells 250 loaves of bread at $ 3 each . If the bakery also sells 150 loaves of bread at $ 4 each , how much money does the bakery make in total ?
Answer Choices:
A) $ 750
B) $ 875
C) $ 950
D) $ 1050
E) $ 1125[/A: The answer is B.</s><s>[INST]Q: A rectangular swimming pool is 10 meters long and 5 meters wide . If a person swimming in the pool uses 25 meters of water in 2 hours , how long will it take for the person to swim the entire pool ?
Answer Choices:
A) 2 hours
B) 3 hours
C) 4 hours
D) 5 hours
E) 6 hours[/A: The answer is C.</s><s>[INST]Q: A book costs $ 20 and a pencil costs $ 0.50 . If 3 books and 5 pencils are bought together , how much money is paid in total ?
Answer Choices:
A) $ 60
B) $ 70
C) $ 75
D) $ 80
E) $ 90[/A: The answer is B.</s><s>[INST]Q: A car travels 250 km in 5 hours . If the speed of the car is 50 km/hr , what is the distance traveled by the car in one hour ?
Answer Choices:
A) 50 km
B) 62.5 km
C) 75 km
D) 87.5 km
E) 100 km[/A: The answer is B.</s><s>[INST]Q: A rectangular garden measures 10 meters in length and 5 meters in width . If a path that is 2 meters wide is built around the garden , what is the area of the path ?
Answer Choices:
A) 20 square meters
B) 25 square meters
C) 30 square meters
",E
2,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]Find out which of the following values is the multiple of X , if it is divisible by 9 and 12 ?
Answer Choices:
A) 36
B) 15
C) 17
D) 5
E) 7[/INST]A: The answer is A.</s><s>[INST]A bag contains 5 red balls, 7 blue balls, and 3 green balls. If 2 balls are drawn at random from the bag, what is the probability that both balls are blue?
Answer Choices:
A) 3/5
B) 7/10
C) 5/8
D) 2/3
E) 1/2[/INST]A: The answer is B.</s><s>[INST]A company produces 2000 units of a product at a cost of $50 per unit. If the cost of production is increased by 20%, how much will the cost of producing each unit be?
Answer Choices:
A) $60
B) $65
C) $70
D) $75
E) $80[/INST:AThe answer is C.</s><s>[INST]A rectangular swimming pool is 10 meters long and 5 meters wide. If a water jet is turned on at a distance of 2 meters from the end of the pool, how long does it take for the water to reach the end of the pool?
Answer Choices:
A) 2 seconds
B) 4 seconds
C) 6 seconds
D) 8 seconds
E) 10 seconds[/INST:AThe answer is B.</s><s>[INST]A bicycle race is 20 kilometers long. If one cyclist is 5 kilometers ahead of another after 10 kilometers, how far ahead is the first cyclist after 15 kilometers?
Answer Choices:
A) 10 kilometers
B) 15 kilometers
C) 17 kilometers
D) 20 kilometers
E) 25 kilometers[/INST:AThe answer is B.</s><s>[INST]A company has 100 employees and 75% of them are men. If 20 employees are selected at random, what is the probability that at least 10 are men?
Answer Choices:
A) 0
B) 1/4
C) 1/3
D) 2/3
E) 3/4[/INST:AThe answer is C.</",A
3,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]If the probability that Stock A will increase in value during the next month is 0.56 , and the probability that Stock B will increase in value during the next month is 0.74 . What is the greatest value for the probability that neither of these two events will occur ?
Answer Choices:
A) 0.22
B) 0.26
C) 0.37
D) 0.46
E) 0.63[/INST]A: The answer is C.</s><s>[INST]A bag contains 5 red balls, 7 blue balls, and 3 green balls. If a ball is drawn at random from the bag, what is the probability that it is blue?
Answer Choices:
A) 1/3
B) 1/4
C) 2/5
D) 3/5
E) 4/5[/INST:A: The answer is B.</s><s>[INST]A company has 100 employees, and 20 of them are from California. If a random employee is selected, what is the probability that they are from California?
Answer Choices:
A) 1/5
B) 1/10
C) 2/5
D) 3/10
E) 4/5[/INST:A: The answer is C.</s><s>[INST]A coin is flipped 5 times. What is the probability that all 5 coin flips result in the same side (heads or tails)?
Answer Choices:
A) 0.05
B) 0.10
C) 0.20
D) 0.30
E) 0.40[/INST:A: The answer is E.</s><s>[INST]A box contains 10 red marbles, 12 blue marbles, and 8 green marbles. If a marble is drawn at random from the box, what is the probability that it is blue?
Answer Choices:
A) 1/3
B) 1/4
C) 2/5
D) 3/5
E) 4/5[/INST:A: The answer is B.</s><s>[INST]A bag contains 10 red balls, 12 blue balls, and 8 green balls. If 2 balls are drawn at random from the bag, what is the probability that both balls are red?
Answer Choices:
A) 1/3
B) 1/4
C) 2/5
D) 3/5
E) 4/5[/INST:A: The answer is A.</s><s>[INST]A coin is flipped 10 times",B
4,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]A trader sold an article at a profit of 20 % for Rs . 360 . What is the cost price of the article ?
Answer Choices:
A) 270
B) 300
C) 280
D) 320
E) 315[/INST]A: The answer is B.</s><s>[INST]Q: A rectangular swimming pool is 10 meters long and 5 meters wide. If the water is 2 meters deep, how many cubic meters of water are in the pool?
Answer Choices:
A) 100 cubic meters
B) 200 cubic meters
C) 300 cubic meters
D) 400 cubic meters
E) 500 cubic meters[/A: The answer is C.</s><s>[INST]Q: A bicycle race is 20 km long and 5 riders start at the same time. If the first rider finishes the race in 1 hour, how long will the second rider take to finish the race?
Answer Choices:
A) 1.5 hours
B) 2 hours
C) 2.5 hours
D) 3 hours
E) 3.5 hours[/A: The answer is B.</s><s>[INST]Q: A book contains 250 pages. If each page contains 30 lines, how many lines are there in the book?
Answer Choices:
A) 7500 lines
B) 8000 lines
C) 8500 lines
D) 9000 lines
E) 9500 lines[/A: The answer is C.</s><s>[INST:Q: A rectangular garden measures 10 meters by 5 meters. If a path 1 meter wide is built around the garden, what is the area of the path?
Answer Choices:
A) 50 square meters
B) 75 square meters
C) 100 square meters
D) 125 square meters
E) 150 square meters[/A: The answer is B.</s><s>[INST:Q: A box contains 12 small toys. If each toy is wrapped in a piece of wrapping paper that is 2 inches by 3 inches, how many square inches of wrapping paper are used to wrap the toys?
Answer Choices:
A) 72 square inches
B) 93 square inches
C) 108 square inches
D) 120 square",B
5,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]20 marbles were pulled out of a bag of only white marbles , painted black , and then put back in . Then , another 20 marbles were pulled out , of which 1 was black , after which they were all returned to the bag . If the percentage of black marbles pulled out the second time represents their percentage in the bag , how many marbles in total Q does the bag currently hold ?
Answer Choices:
A) 40
B) 200
C) 380
D) 400
E) 3200[/INST]A: The answer is B.</s><s>[INST]Q: A rectangular swimming pool is 10 meters long and 5 meters wide . If a person can swim at a rate of 2 meters per minute in a straight line , how long will it take for them to swim the entire pool ?
Answer Choices:
A) 2 minutes
B) 5 minutes
C) 10 minutes
D) 15 minutes
E) 20 minutes[/INST]A: The answer is A.</s><s>[INST]Q: A bicycle race is 20 km long . If one cyclist is traveling at a speed of 30 km/hr and another at a speed of 25 km/hr , how far will they be apart after 5 km ?
Answer Choices:
A) 1 km
B) 2 km
C) 3 km
D) 4 km
E) 5 km[/A: The answer is B.</s><s>[INST]Q: A rectangular garden measures 10 meters by 5 meters and a path that is 2 meters wide is built around it . If a person walks at a rate of 2 meters per minute along the path , how far will they walk in total ?
Answer Choices:
A) 20 meters
B) 40 meters
C) 50 meters
D) 60 meters
E) 70 meters[/A: The answer is C.</s><s>[INST]Q: A bookshelf has 10 shelves and each shelf can hold 5 books . If there are currently 20 books on the shelves , how many shelves are left empty ?
Answer Choices:
A) 5 shelves
B) 3 shelves
C) 2 shelves
D) 1 shelf
E) 0 shelves[/A: The answer is B.</s><s>[INST]Q: A water tank can hold 1000 gallons of water and is filled at a rate of 20 gallons per minute . If it is filled for 5 minutes , how many gallons of water are in the tank ?
Answer Choices:
A) 500 gallons
B) 7",D
6,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]Find the total no . of distinct bike no . ' s that can beformed using 2 letters followed by 2 no . ' s . How many letters need to be distinct ?
Answer Choices:
A) 74453
B) 64543
C) 74325
D) 65000
E) 97656[/INST]A: The answer is C.</s><s>[INST]A bag contains 5 red balls, 7 blue balls, and 3 green balls. If 2 balls are drawn at random from the bag, what is the probability that both balls are blue?
Answer Choices:
A) 1/3
B) 1/2
C) 2/3
D) 3/4
E) 4/5[/INST:A: The answer is B.</s><s>[INST]A jar contains 25 red marbles, 35 blue marbles, and 40 green marbles. If a marble is drawn at random from the jar, what is the probability that it is blue?
Answer Choices:
A) 1/4
B) 1/3
C) 2/5
D) 3/5
E) 4/5[/INST:A: The answer is B.</s><s>[INST]A coin is flipped 5 times. What is the probability that all 5 coin tosses result in the same side (heads or tails)?
Answer Choices:
A) 1/16
B) 1/8
C) 1/4
D) 1/2
E) 5/8[/INST:A: The answer is D.</s><s>[INST]A box contains 10 red balls, 12 blue balls, and 8 green balls. If 2 balls are drawn at random from the box, what is the probability that both balls are red?
Answer Choices:
A) 1/3
B) 1/4
C) 2/5
D) 3/5
E) 4/7[/INST:A: The answer is A.</s><s>[INST]A bag contains 10 red marbles, 15 blue marbles, and 20 green marbles. If a marble is drawn at random from the bag, what is the probability that it is blue?
Answer Choices:
A) 1/3
B) 1/4
C) 2/5
D) 3/5
E) 4/7[/INST:A: The answer is B.</s><s>[INST]A coin is f",D
7,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]A train running at a speed of 100 miles / hour , takes 10 hours to reach its destination . After covering quarter of the distance , it starts raining and the train has to be slowed to speed of 75 miles / hour . What is the total journey duration ?
Answer Choices:
A) 10
B) 11.5
C) 12.5
D) 13.5
E) 15[/INST]A: The answer is B.</s><s>[INST]Q: A rectangular swimming pool is 10 meters long and 5 meters wide . If a person can swim at a rate of 2 meters per minute , how long will it take him to swim all around the pool ?
Answer Choices:
A) 2 minutes
B) 4 minutes
C) 5 minutes
D) 6 minutes
E) 7 minutes[/INST]A: The answer is C.</s><s>[INST:Q: A book contains 250 pages and each page contains 20 lines of text . How many lines of text are there in the book ?
Answer Choices:
A) 5000 lines
B) 5500 lines
C) 600 lines
D) 700 lines
E) 800 lines[/INST:A: The answer is B.</s><s>[INST:Q: A box contains 10 small toys and 5 large toys . If 3 small toys are taken out of the box , what is the ratio of large toys to small toys in the box ?
Answer Choices:
A) 3:1
B) 4:1
C) 5:1
D) 6:1
E) 7:1[/INST:A: The answer is B.</s><s>[INST:Q: A car travels 200 miles in 4 hours . How many miles does it travel per hour ?
Answer Choices:
A) 50 miles / hour
B) 60 miles / hour
C) 70 miles / hour
D) 80 miles / hour
E) 90 miles / hour[/INST:A: The answer is C.</s><s>[INST:Q: A rectangular garden measures 15 meters in length and 8 meters in width . If a path 2 meters wide is built around the garden , what is the area of the path ?
Answer Choices:
A) 16 square meters
B) 24 square meters
C) 32 square meters
D) 40 square meters
E) 50 square meters[/INST:A: The answer is B.</s><s>[INST:Q:",C
8,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]Of the 200 students in a school , at least 45 % attended the prom night and at least 35 % took part in the debating session . What is the maximum number of students who could have neither attended the prom night nor the debating session ?
Answer Choices:
A) 27
B) 81
C) 90
D) 99
E) 110[/INST]A: The answer is B.</s><s>[INST]A company has 15 employees and the average salary of the employees is $50,000. If the company gives a raise of $2000 to each employee, what is the new average salary of the employees ?
Answer Choices:
A) $52,000
B) $54,000
C) $56,000
D) $58,000
E) $60,000[/INST]A: The answer is C.</s><s>[INST]A box of chocolates weighs 0.5 kg and contains 20 chocolates. If each chocolate weighs 30 grams, how many grams of chocolate are in the box ?
Answer Choices:
A) 600 grams
B) 700 grams
C) 800 grams
D) 900 grams
E) 1000 grams[/A: The answer is B.</s><s>[INST]A bicycle costs $200 and a helmet costs $30. If a person buys both the bicycle and the helmet, what is the total cost of the two items ?
Answer Choices:
A) $230
B) $260
C) $290
D) $320
E) $350[/A: The answer is C.</s><s>[INST]A rectangular swimming pool is 15 meters long and 8 meters wide. If the water is 3 meters deep, how many cubic meters of water are in the pool ?
Answer Choices:
A) 105 cubic meters
B) 125 cubic meters
C) 150 cubic meters
D) 175 cubic meters
E) 200 cubic meters[/A: The answer is C.</s><s>[INST]A bookshelf has 5 shelves and each shelf can hold 8 books. If the bookshelf is currently empty, how many books can be placed on it in total ?
Answer Choices:
A) 40",E
9,"[INST]Q: John found that the average of 15 numbers is 40. If 10 is added to each number then the mean of the numbers is?
Answer Choices:
A) 50
B) 45
C) 65
D) 78 
E) 64[/INST]A: The answer is A.</s><s>[INST]Q: If a / b = 3/4 and 8a + 5b = 22,then find the value of a.
Answer Choices:
A) 1/2
B) 3/2 
C) 5/2 
D) 4/2 
E) 7/2[/INST]A: The answer is B.</s><s>[INST]Q: A person is traveling at 20 km/hr and reached his destiny in 2.5 hr then find the distance?
Answer Choices:
A) 53 km
B) 55 km 
C) 52 km 
D) 60 km 
E) 50 km[/INST]A: The answer is E.</s><s>[INST]A sales person gets a 10 % commission on each sale he makes . How many sales of $ 250 each must he make in order to reach a salary of at least $ 1000 ?
Answer Choices:
A) 15
B) 24
C) 25
D) 40
E) 52[/INST]A: The answer is B.</s><s>[INST]Q: A rectangular swimming pool is 10 meters long and 5 meters wide. If the water is 2 meters deep, how many cubic meters of water are in the pool?
Answer Choices:
A) 100 cubic meters
B) 200 cubic meters
C) 300 cubic meters
D) 400 cubic meters
E) 500 cubic meters[/A: The answer is C.</s><s>[INST]Q: A bicycle race is 20 km long. If one cyclist is 5 km ahead of another after 10 km, how far ahead will the first cyclist be after 15 km?
Answer Choices:
A) 10 km
B) 15 km
C) 20 km
D) 25 km
E) 30 km[/A: The answer is B.</s><s>[INST]Q: A bookshelf has 10 shelves, and each shelf can hold 5 books. How many books can the bookshelf hold in total?
Answer Choices:
A) 50 books
B) 75 books
C) 100 books
D) 125 books
E) 150 books[/A: The answer is C.</s><s>[INST:Q: A rectangular garden measures 10 meters by 5 meters. If a path that is 2 meters wide is built around the garden, what is the area of the path?
Answer Choices:
A) 20 square meters
B) 40 square meters
C) 50 square meters
D) 60 square meters
E) 70 square meters[/A: The answer is B.</s><s>[INST:Q: A company sells 2500 units of a product at a price of $ 100 each. If the cost price of each unit is $ 80, what is the profit of the company?
Answer Choices:
A) $ 12,500
B) $ 15,000
C) $ 17,500
D) $ 20,0",D
